WARN: Cannot extract OpenMP vendor from executable or commandline, assuming no OpenMP
SOMA benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA

SOMA  Copyright (C) 2016-2017 Ludwig Schneider, Ulrich Welling, Marcel
Langenberg, Fabien Leonforte, Juan Orozco and more. This program comes with
ABSOLUTELY NO WARRANTY; see GNU Lesser General Public Licence v3 for details.
This is free software, and you are welcome to redistribute it under certain
conditions; see GNU Lesser General Public Licence v3 for details. 

 WARNING this is a crippled version of SOMA it is not to be used for ANY
scientific purpose save some very specialied benchmark tests. You may want to
use the original SOMA version, which can be found at
https://gitlab.com/InnocentBug/SOMA in the maint or master branch, or any
tagged version.

All 22 ranks use fixed seed 42.
timesteps="200"
rng-seed="42"
npoly="14000000"
gen-state-file
system is system info not available with C std 201112.
GIT version of SOMA is benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA compiled on Mar 16 2023 15:23:01.
MPI version: Intel(R) MPI Library 2021.7 for Linux* OS
 3.1
INFO: At t= 0 particle_type test test passed
INFO: At t= 0 area51 violation test passed
INFO: At t= 0 area51 exact test passed
Running for 26 [s] | TPS 0.366193 | steps-to-go: 198 | ETA: Mon Mar 20 04:31:31 2023
|               CAS_COUNT_RD               | MBOX1C0 |    76143791573 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX1C1 |    34572368193 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_RD               | MBOX2C0 |    76167036392 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX2C1 |    34568550175 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_RD               | MBOX3C0 |    76167919614 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX3C1 |    34567825684 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_RD               | MBOX4C0 |    16593899802 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX4C1 |     7426911365 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_RD               | MBOX5C0 |    16591585547 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX5C1 |     7426868295 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_RD               | MBOX6C0 |    16600383583 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX6C1 |     7427125954 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_RD               | MBOX7C0 |    16601685139 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
|               CAS_COUNT_WR               | MBOX7C1 |     7427380525 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |              0 |
+------------------------------------------+---------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+----------------+

+-----------------------------------------------+---------+-----------------+----------------+----------------+--------------+
|                     Event                     | Counter |       Sum       |       Min      |       Max      |      Avg     |
+-----------------------------------------------+---------+-----------------+----------------+----------------+--------------+
|             INSTR_RETIRED_ANY STAT            |  FIXC0  | 201535474607945 |  8922864230696 |  9830176949939 | 9.160703e+12 |
|           CPU_CLK_UNHALTED_CORE STAT          |  FIXC1  | 104732829160031 |  4759640215916 |  4762073647254 | 4.760583e+12 |
|           CPU_CLK_UNHALTED_REF STAT           |  FIXC2  | 104732370344160 |  4759622349024 |  4762056354432 | 4.760562e+12 |
|               TOPDOWN_SLOTS STAT              |  FIXC3  | 523664145800155 | 23798201079580 | 23810368236270 |      nil     |
|              PWR_PKG_ENERGY STAT              |   PWR0  |     344351.9241 |              0 |    344351.9241 |   15652.3602 |
|              PWR_DRAM_ENERGY STAT             |   PWR3  |      20448.9762 |              0 |     20448.9762 |     929.4989 |
| FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE STAT |   PMC0  |              84 |              0 |             36 |       3.8182 |
|    FP_ARITH_INST_RETIRED_SCALAR_DOUBLE STAT   |   PMC1  |  49119924562221 |  2232719898546 |  2232726739378 | 2.232724e+12 |
| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE STAT |   PMC2  |              66 |              3 |              3 |            3 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE STAT |   PMC3  |     43399767846 |     1972716663 |     1972716753 | 1.972717e+09 |
|               CAS_COUNT_RD STAT               | MBOX0C0 |     76126388165 |              0 |    76126388165 | 3.460290e+09 |
|               CAS_COUNT_WR STAT               | MBOX0C1 |     34571003636 |              0 |    34571003636 | 1.571409e+09 |
|               CAS_COUNT_RD STAT               | MBOX1C0 |     76143791573 |              0 |    76143791573 | 3.461081e+09 |
|               CAS_COUNT_WR STAT               | MBOX1C1 |     34572368193 |              0 |    34572368193 | 1.571471e+09 |
|               CAS_COUNT_RD STAT               | MBOX2C0 |     76167036392 |              0 |    76167036392 | 3.462138e+09 |
|               CAS_COUNT_WR STAT               | MBOX2C1 |     34568550175 |              0 |    34568550175 | 1.571298e+09 |
|               CAS_COUNT_RD STAT               | MBOX3C0 |     76167919614 |              0 |    76167919614 | 3.462178e+09 |
|               CAS_COUNT_WR STAT               | MBOX3C1 |     34567825684 |              0 |    34567825684 | 1.571265e+09 |
|               CAS_COUNT_RD STAT               | MBOX4C0 |     16593899802 |              0 |    16593899802 | 7.542682e+08 |
|               CAS_COUNT_WR STAT               | MBOX4C1 |      7426911365 |              0 |     7426911365 | 3.375869e+08 |
|               CAS_COUNT_RD STAT               | MBOX5C0 |     16591585547 |              0 |    16591585547 | 7.541630e+08 |
|               CAS_COUNT_WR STAT               | MBOX5C1 |      7426868295 |              0 |     7426868295 | 3.375849e+08 |
|               CAS_COUNT_RD STAT               | MBOX6C0 |     16600383583 |              0 |    16600383583 | 7.545629e+08 |
|               CAS_COUNT_WR STAT               | MBOX6C1 |      7427125954 |              0 |     7427125954 | 3.375966e+08 |
|               CAS_COUNT_RD STAT               | MBOX7C0 |     16601685139 |              0 |    16601685139 | 7.546221e+08 |
|               CAS_COUNT_WR STAT               | MBOX7C1 |      7427380525 |              0 |     7427380525 | 3.376082e+08 |
+-----------------------------------------------+---------+-----------------+----------------+----------------+--------------+

+-----------------------------------+-------------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+
|               Metric              |  f0333:0:0  | f0333:1:1 | f0333:2:2 | f0333:3:3 | f0333:4:4 | f0333:5:5 | f0333:6:6 | f0333:7:7 | f0333:8:8 | f0333:9:9 | f0333:10:10 | f0333:11:11 | f0333:12:12 | f0333:13:13 | f0333:14:14 | f0333:15:15 | f0333:16:16 | f0333:17:17 | f0333:18:18 | f0333:19:19 | f0333:20:20 | f0333:21:21 |
+-----------------------------------+-------------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+
|        Runtime (RDTSC) [s]        |   1993.9560 | 1993.7530 | 1993.7980 | 1993.8590 | 1993.7510 | 1993.8070 | 1993.7610 | 1993.9450 | 1993.7710 | 1993.7760 |   1993.7620 |   1993.8930 |   1993.7530 |   1993.7620 |   1994.1270 |   1993.7760 |   1993.7480 |   1993.7650 |   1993.7460 |   1993.8100 |   1993.7390 |   1993.7530 |
|        Runtime unhalted [s]       |   1988.0997 | 1988.1866 | 1988.2170 | 1988.3759 | 1988.1952 | 1988.1565 | 1988.1814 | 1988.3988 | 1988.1609 | 1988.2113 |   1988.2245 |   1988.2830 |   1988.1350 |   1988.2426 |   1988.5873 |   1988.1550 |   1988.2365 |   1988.0829 |   1988.7180 |   1988.8907 |   1988.3858 |   1988.7878 |
|            Clock [MHz]            |   2394.0741 | 2394.3464 | 2394.3419 | 2394.2696 | 2394.3448 | 2394.3461 | 2394.3379 | 2394.1773 | 2394.3444 | 2394.3470 |   2394.3358 |   2394.1725 |   2394.3419 |   2394.3261 |   2393.8920 |   2394.3475 |   2394.3404 |   2394.3426 |   2394.3440 |   2394.3453 |   2394.3468 |   2394.3510 |
|                CPI                |      0.5251 |    0.5263 |    0.5299 |    0.5335 |    0.5232 |    0.5246 |    0.5287 |    0.5296 |    0.5228 |    0.5273 |      0.5281 |      0.5219 |      0.5230 |      0.5283 |      0.5276 |      0.5258 |      0.5278 |      0.5294 |      0.5022 |      0.4882 |      0.4849 |      0.4844 |
|             Energy [J]            | 344351.9241 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|             Power [W]             |    172.6979 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|          Energy DRAM [J]          |  20448.9762 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|           Power DRAM [W]          |     10.2555 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|            DP [MFLOP/s]           |   1127.6609 | 1127.7758 | 1127.7513 | 1127.7164 | 1127.7766 | 1127.7449 | 1127.7715 | 1127.6683 | 1127.7655 | 1127.7636 |   1127.7707 |   1127.6976 |   1127.7764 |   1127.7706 |   1127.5636 |   1127.7609 |   1127.7772 |   1127.7673 |   1127.7785 |   1127.7417 |   1127.7813 |   1127.7741 |
|          AVX DP [MFLOP/s]         |      7.9148 |    7.9156 |    7.9154 |    7.9152 |    7.9156 |    7.9154 |    7.9156 |    7.9148 |    7.9155 |    7.9155 |      7.9156 |      7.9150 |      7.9156 |      7.9156 |      7.9141 |      7.9155 |      7.9156 |      7.9155 |      7.9156 |      7.9154 |      7.9156 |      7.9156 |
|          Packed [MUOPS/s]         |      0.9893 |    0.9894 |    0.9894 |    0.9894 |    0.9894 |    0.9894 |    0.9894 |    0.9894 |    0.9894 |    0.9894 |      0.9894 |      0.9894 |      0.9894 |      0.9894 |      0.9893 |      0.9894 |      0.9895 |      0.9894 |      0.9895 |      0.9894 |      0.9895 |      0.9894 |
|          Scalar [MUOPS/s]         |   1119.7461 | 1119.8602 | 1119.8359 | 1119.8012 | 1119.8610 | 1119.8295 | 1119.8559 | 1119.7534 | 1119.8500 | 1119.8481 |   1119.8551 |   1119.7826 |   1119.8608 |   1119.8550 |   1119.6495 |   1119.8454 |   1119.8615 |   1119.8518 |   1119.8629 |   1119.8264 |   1119.8657 |   1119.8585 |
|  Memory read bandwidth [MBytes/s] |  11907.7513 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|  Memory read data volume [GBytes] |  23743.5321 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
| Memory write bandwidth [MBytes/s] |   5391.9114 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
| Memory write data volume [GBytes] |  10751.2342 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|    Memory bandwidth [MBytes/s]    |  17299.6627 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|    Memory data volume [GBytes]    |  34494.7663 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|       Operational intensity       |      0.0652 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
+-----------------------------------+-------------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+

+----------------------------------------+-------------+-----------+-------------+------------+-----------+-----------+-----------+
|                 Metric                 |     Sum     |    Min    |     Max     |     Avg    |  %ile 25  |  %ile 50  |  %ile 75  |
+----------------------------------------+-------------+-----------+-------------+------------+-----------+-----------+-----------+
|        Runtime (RDTSC) [s] STAT        |  43863.8110 | 1993.7390 |   1994.1270 |  1993.8096 | 1993.7530 | 1993.7650 | 1993.8100 |
|        Runtime unhalted [s] STAT       |  43742.9124 | 1988.0829 |   1988.8907 |  1988.3142 | 1988.1609 | 1988.2170 | 1988.3858 |
|            Clock [MHz] STAT            |  52674.4154 | 2393.8920 |   2394.3510 |  2394.2916 | 2394.3261 | 2394.3419 | 2394.3461 |
|                CPI STAT                |     11.4426 |    0.4844 |      0.5335 |     0.5201 |    0.5228 |    0.5258 |    0.5283 |
|             Energy [J] STAT            | 344351.9241 |         0 | 344351.9241 | 15652.3602 |         0 |         0 |         0 |
|             Power [W] STAT             |    172.6979 |         0 |    172.6979 |     7.8499 |         0 |         0 |         0 |
|          Energy DRAM [J] STAT          |  20448.9762 |         0 |  20448.9762 |   929.4989 |         0 |         0 |         0 |
|           Power DRAM [W] STAT          |     10.2555 |         0 |     10.2555 |     0.4662 |         0 |         0 |         0 |
|            DP [MFLOP/s] STAT           |  24810.3547 | 1127.5636 |   1127.7813 |  1127.7434 | 1127.7417 | 1127.7655 | 1127.7758 |
|          AVX DP [MFLOP/s] STAT         |    174.1381 |    7.9141 |      7.9156 |     7.9154 |    7.9154 |    7.9155 |    7.9156 |
|          Packed [MUOPS/s] STAT         |     21.7669 |    0.9893 |      0.9895 |     0.9894 |    0.9894 |    0.9894 |    0.9894 |
|          Scalar [MUOPS/s] STAT         |  24636.2165 | 1119.6495 |   1119.8657 |  1119.8280 | 1119.8264 | 1119.8500 | 1119.8602 |
|  Memory read bandwidth [MBytes/s] STAT |  11907.7513 |         0 |  11907.7513 |   541.2614 |         0 |         0 |         0 |
|  Memory read data volume [GBytes] STAT |  23743.5321 |         0 |  23743.5321 |  1079.2515 |         0 |         0 |         0 |
| Memory write bandwidth [MBytes/s] STAT |   5391.9114 |         0 |   5391.9114 |   245.0869 |         0 |         0 |         0 |
| Memory write data volume [GBytes] STAT |  10751.2342 |         0 |  10751.2342 |   488.6925 |         0 |         0 |         0 |
|    Memory bandwidth [MBytes/s] STAT    |  17299.6627 |         0 |  17299.6627 |   786.3483 |         0 |         0 |         0 |
|    Memory data volume [GBytes] STAT    |  34494.7663 |         0 |  34494.7663 |  1567.9439 |         0 |         0 |         0 |
|       Operational intensity STAT       |      0.0652 |         0 |      0.0652 |     0.0030 |         0 |         0 |         0 |
+----------------------------------------+-------------+-----------+-------------+------------+-----------+-----------+-----------+

