WARN: Cannot extract OpenMP vendor from executable or commandline, assuming no OpenMP
SOMA benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA

SOMA  Copyright (C) 2016-2017 Ludwig Schneider, Ulrich Welling, Marcel
Langenberg, Fabien Leonforte, Juan Orozco and more. This program comes with
ABSOLUTELY NO WARRANTY; see GNU Lesser General Public Licence v3 for details.
This is free software, and you are welcome to redistribute it under certain
conditions; see GNU Lesser General Public Licence v3 for details. 

 WARNING this is a crippled version of SOMA it is not to be used for ANY
scientific purpose save some very specialied benchmark tests. You may want to
use the original SOMA version, which can be found at
https://gitlab.com/InnocentBug/SOMA in the maint or master branch, or any
tagged version.

All 3 ranks use fixed seed 42.
timesteps="200"
rng-seed="42"
npoly="14000000"
gen-state-file
system is system info not available with C std 201112.
GIT version of SOMA is benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA compiled on Mar 16 2023 15:23:01.
MPI version: Intel(R) MPI Library 2021.7 for Linux* OS
 3.1
INFO: At t= 0 particle_type test test passed
INFO: At t= 0 area51 violation test passed
INFO: At t= 0 area51 exact test passed
Running for 171 [s] | TPS 0.0580185 | steps-to-go: 198 | ETA: Fri Mar 17 09:15:20 2023
| FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE STAT |   PMC0  |               8 |               0 |               8 |         2.6667 |
|    FP_ARITH_INST_RETIRED_SCALAR_DOUBLE STAT   |   PMC1  |  49119922271544 |  16373302932192 |  16373311026957 | 16373307423848 |
| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE STAT |   PMC2  |               9 |               3 |               3 |              3 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE STAT |   PMC3  |      7006331979 |      2335443933 |      2335444023 |     2335443993 |
|               CAS_COUNT_RD STAT               | MBOX0C0 |     81640954366 |               0 |     81640954366 |   2.721365e+10 |
|               CAS_COUNT_WR STAT               | MBOX0C1 |     30062872471 |               0 |     30062872471 |   1.002096e+10 |
|               CAS_COUNT_RD STAT               | MBOX1C0 |     81649731452 |               0 |     81649731452 |   2.721658e+10 |
|               CAS_COUNT_WR STAT               | MBOX1C1 |     30064595492 |               0 |     30064595492 |   1.002153e+10 |
|               CAS_COUNT_RD STAT               | MBOX2C0 |     81636290531 |               0 |     81636290531 |   2.721210e+10 |
|               CAS_COUNT_WR STAT               | MBOX2C1 |     30064277690 |               0 |     30064277690 |   1.002143e+10 |
|               CAS_COUNT_RD STAT               | MBOX3C0 |     81636441188 |               0 |     81636441188 |   2.721215e+10 |
|               CAS_COUNT_WR STAT               | MBOX3C1 |     30060343489 |               0 |     30060343489 |   1.002011e+10 |
|               CAS_COUNT_RD STAT               | MBOX4C0 |        71485825 |               0 |        71485825 |   2.382861e+07 |
|               CAS_COUNT_WR STAT               | MBOX4C1 |        60133996 |               0 |        60133996 |   2.004467e+07 |
|               CAS_COUNT_RD STAT               | MBOX5C0 |        70606224 |               0 |        70606224 |       23535408 |
|               CAS_COUNT_WR STAT               | MBOX5C1 |        63283322 |               0 |        63283322 |   2.109444e+07 |
|               CAS_COUNT_RD STAT               | MBOX6C0 |        82803497 |               0 |        82803497 |   2.760117e+07 |
|               CAS_COUNT_WR STAT               | MBOX6C1 |        66647884 |               0 |        66647884 |   2.221596e+07 |
|               CAS_COUNT_RD STAT               | MBOX7C0 |        60090428 |               0 |        60090428 |   2.003014e+07 |
|               CAS_COUNT_WR STAT               | MBOX7C1 |        54540577 |               0 |        54540577 |   1.818019e+07 |
+-----------------------------------------------+---------+-----------------+-----------------+-----------------+----------------+

+-----------------------------------+------------+------------+------------+
|               Metric              |  f0580:0:0 |  f0580:1:1 |  f0580:2:2 |
+-----------------------------------+------------+------------+------------+
|        Runtime (RDTSC) [s]        | 13644.4300 | 13643.9100 | 13643.9100 |
|        Runtime unhalted [s]       | 13610.0779 | 13613.6483 | 13613.7565 |
|            Clock [MHz]            |  2394.2247 |  2394.3326 |  2394.3316 |
|                CPI                |     0.4958 |     0.4964 |     0.4991 |
|             Energy [J]            |    1407831 |          0 |          0 |
|             Power [W]             |   103.1799 |          0 |          0 |
|          Energy DRAM [J]          | 98975.4903 |          0 |          0 |
|           Power DRAM [W]          |     7.2539 |          0 |          0 |
|            DP [MFLOP/s]           |  1201.3688 |  1201.4147 |  1201.4141 |
|          AVX DP [MFLOP/s]         |     1.3693 |     1.3694 |     1.3694 |
|          Packed [MUOPS/s]         |     0.1712 |     0.1712 |     0.1712 |
|          Scalar [MUOPS/s]         |  1199.9994 |  1200.0454 |  1200.0448 |
|  Memory read bandwidth [MBytes/s] |  1533.1016 |          0 |          0 |
|  Memory read data volume [GBytes] | 20918.2978 |          0 |          0 |
| Memory write bandwidth [MBytes/s] |   565.1968 |          0 |          0 |
| Memory write data volume [GBytes] |  7711.7885 |          0 |          0 |
|    Memory bandwidth [MBytes/s]    |  2098.2984 |          0 |          0 |
|    Memory data volume [GBytes]    | 28630.0863 |          0 |          0 |
|       Operational intensity       |     0.5725 |          0 |          0 |
+-----------------------------------+------------+------------+------------+

+----------------------------------------+------------+------------+------------+------------+------------+------------+------------+
|                 Metric                 |     Sum    |     Min    |     Max    |     Avg    |   %ile 25  |   %ile 50  |   %ile 75  |
+----------------------------------------+------------+------------+------------+------------+------------+------------+------------+
|        Runtime (RDTSC) [s] STAT        | 40932.2500 | 13643.9100 | 13644.4300 | 13644.0833 | 13643.9100 | 13643.9100 | 13643.9100 |
|        Runtime unhalted [s] STAT       | 40837.4827 | 13610.0779 | 13613.7565 | 13612.4942 | 13610.0779 | 13613.6483 | 13613.6483 |
|            Clock [MHz] STAT            |  7182.8889 |  2394.2247 |  2394.3326 |  2394.2963 |  2394.2247 |  2394.3316 |  2394.3316 |
|                CPI STAT                |     1.4913 |     0.4958 |     0.4991 |     0.4971 |     0.4958 |     0.4964 |     0.4964 |
|             Energy [J] STAT            |    1407831 |          0 |    1407831 |     469277 |          0 |          0 |          0 |
|             Power [W] STAT             |   103.1799 |          0 |   103.1799 |    34.3933 |          0 |          0 |          0 |
|          Energy DRAM [J] STAT          | 98975.4903 |          0 | 98975.4903 | 32991.8301 |          0 |          0 |          0 |
|           Power DRAM [W] STAT          |     7.2539 |          0 |     7.2539 |     2.4180 |          0 |          0 |          0 |
|            DP [MFLOP/s] STAT           |  3604.1976 |  1201.3688 |  1201.4147 |  1201.3992 |  1201.3688 |  1201.4141 |  1201.4141 |
|          AVX DP [MFLOP/s] STAT         |     4.1081 |     1.3693 |     1.3694 |     1.3694 |     1.3693 |     1.3694 |     1.3694 |
|          Packed [MUOPS/s] STAT         |     0.5136 |     0.1712 |     0.1712 |     0.1712 |     0.1712 |     0.1712 |     0.1712 |
|          Scalar [MUOPS/s] STAT         |  3600.0896 |  1199.9994 |  1200.0454 |  1200.0299 |  1199.9994 |  1200.0448 |  1200.0448 |
|  Memory read bandwidth [MBytes/s] STAT |  1533.1016 |          0 |  1533.1016 |   511.0339 |          0 |          0 |          0 |
|  Memory read data volume [GBytes] STAT | 20918.2978 |          0 | 20918.2978 |  6972.7659 |          0 |          0 |          0 |
| Memory write bandwidth [MBytes/s] STAT |   565.1968 |          0 |   565.1968 |   188.3989 |          0 |          0 |          0 |
| Memory write data volume [GBytes] STAT |  7711.7885 |          0 |  7711.7885 |  2570.5962 |          0 |          0 |          0 |
|    Memory bandwidth [MBytes/s] STAT    |  2098.2984 |          0 |  2098.2984 |   699.4328 |          0 |          0 |          0 |
|    Memory data volume [GBytes] STAT    | 28630.0863 |          0 | 28630.0863 |  9543.3621 |          0 |          0 |          0 |
|       Operational intensity STAT       |     0.5725 |          0 |     0.5725 |     0.1908 |          0 |          0 |          0 |
+----------------------------------------+------------+------------+------------+------------+------------+------------+------------+

