WARN: Cannot extract OpenMP vendor from executable or commandline, assuming no OpenMP
SOMA benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA

SOMA  Copyright (C) 2016-2017 Ludwig Schneider, Ulrich Welling, Marcel
Langenberg, Fabien Leonforte, Juan Orozco and more. This program comes with
ABSOLUTELY NO WARRANTY; see GNU Lesser General Public Licence v3 for details.
This is free software, and you are welcome to redistribute it under certain
conditions; see GNU Lesser General Public Licence v3 for details. 

 WARNING this is a crippled version of SOMA it is not to be used for ANY
scientific purpose save some very specialied benchmark tests. You may want to
use the original SOMA version, which can be found at
https://gitlab.com/InnocentBug/SOMA in the maint or master branch, or any
tagged version.

All 3 ranks use fixed seed 42.
timesteps="200"
rng-seed="42"
npoly="14000000"
gen-state-file
system is system info not available with C std 201112.
GIT version of SOMA is benchmark version based on tag 0.5.0 gitlab.com/InnocentBug/SOMA compiled on Jul 25 2023 19:55:50.
MPI version: Intel(R) MPI Library 2021.7 for Linux* OS
 3.1
INFO: At t= 0 particle_type test test passed
INFO: At t= 0 area51 violation test passed
INFO: At t= 0 area51 exact test passed
Running for 170 [s] | TPS 0.0566364 | steps-to-go: 198 | ETA: Wed Jul 26 14:12:10 2023
| FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE STAT |   PMC0  |               8 |              0 |              8 |         2.6667 |
|    FP_ARITH_INST_RETIRED_SCALAR_DOUBLE STAT   |   PMC1  |  49119922292091 | 16373302942285 | 16373311020319 | 16373307430697 |
| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE STAT |   PMC2  |               9 |              3 |              3 |              3 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE STAT |   PMC3  |      7006331979 |     2335443933 |     2335444023 |     2335443993 |
|               CAS_COUNT_RD STAT               | MBOX0C0 |    149752255549 |              0 |   149752255549 |   4.991742e+10 |
|               CAS_COUNT_WR STAT               | MBOX0C1 |     60687673567 |              0 |    60687673567 |   2.022922e+10 |
|               CAS_COUNT_RD STAT               | MBOX1C0 |    149751915937 |              0 |   149751915937 |   4.991731e+10 |
|               CAS_COUNT_WR STAT               | MBOX1C1 |     60686053998 |              0 |    60686053998 |    20228684666 |
|               CAS_COUNT_RD STAT               | MBOX2C0 |      1422669378 |              0 |     1422669378 |      474223126 |
|               CAS_COUNT_WR STAT               | MBOX2C1 |      1422559950 |              0 |     1422559950 |      474186650 |
|               CAS_COUNT_RD STAT               | MBOX3C0 |      1422778538 |              0 |     1422778538 |   4.742595e+08 |
|               CAS_COUNT_WR STAT               | MBOX3C1 |      1422621283 |              0 |     1422621283 |   4.742071e+08 |
|               CAS_COUNT_RD STAT               | MBOX4C0 |      1423628978 |              0 |     1423628978 |   4.745430e+08 |
|               CAS_COUNT_WR STAT               | MBOX4C1 |      1423551327 |              0 |     1423551327 |      474517109 |
|               CAS_COUNT_RD STAT               | MBOX5C0 |      1423734810 |              0 |     1423734810 |      474578270 |
|               CAS_COUNT_WR STAT               | MBOX5C1 |      1423606734 |              0 |     1423606734 |      474535578 |
+-----------------------------------------------+---------+-----------------+----------------+----------------+----------------+

+-----------------------------------+-------------+------------+------------+
|               Metric              |  f2288:0:0  |  f2288:1:1 |  f2288:2:2 |
+-----------------------------------+-------------+------------+------------+
|        Runtime (RDTSC) [s]        |  13980.5000 | 13980.4300 | 13980.4100 |
|        Runtime unhalted [s]       |  13941.6419 | 13947.7487 | 13947.4522 |
|            Clock [MHz]            |   2000.1787 |  2000.1951 |  2000.2040 |
|                CPI                |      0.4270 |     0.4255 |     0.4266 |
|             Energy [J]            |     2574144 |          0 |          0 |
|             Power [W]             |    184.1239 |          0 |          0 |
|          Energy DRAM [J]          | 100095.0788 |          0 |          0 |
|           Power DRAM [W]          |      7.1596 |          0 |          0 |
|            DP [MFLOP/s]           |   1172.4897 |  1172.4957 |  1172.4968 |
|          AVX DP [MFLOP/s]         |      1.3364 |     1.3364 |     1.3364 |
|          Packed [MUOPS/s]         |      0.1671 |     0.1671 |     0.1671 |
|          Scalar [MUOPS/s]         |   1171.1533 |  1171.1593 |  1171.1604 |
|  Memory read bandwidth [MBytes/s] |   1397.1322 |          0 |          0 |
|  Memory read data volume [GBytes] |  19532.6069 |          0 |          0 |
| Memory write bandwidth [MBytes/s] |    581.6837 |          0 |          0 |
| Memory write data volume [GBytes] |   8132.2283 |          0 |          0 |
|    Memory bandwidth [MBytes/s]    |   1978.8159 |          0 |          0 |
|    Memory data volume [GBytes]    |  27664.8352 |          0 |          0 |
|       Operational intensity       |      0.5925 |          0 |          0 |
+-----------------------------------+-------------+------------+------------+

+----------------------------------------+-------------+------------+-------------+------------+------------+------------+------------+
|                 Metric                 |     Sum     |     Min    |     Max     |     Avg    |   %ile 25  |   %ile 50  |   %ile 75  |
+----------------------------------------+-------------+------------+-------------+------------+------------+------------+------------+
|        Runtime (RDTSC) [s] STAT        |  41941.3400 | 13980.4100 |  13980.5000 | 13980.4467 | 13980.4100 | 13980.4300 | 13980.4300 |
|        Runtime unhalted [s] STAT       |  41836.8428 | 13941.6419 |  13947.7487 | 13945.6143 | 13941.6419 | 13947.4522 | 13947.4522 |
|            Clock [MHz] STAT            |   6000.5778 |  2000.1787 |   2000.2040 |  2000.1926 |  2000.1787 |  2000.1951 |  2000.1951 |
|                CPI STAT                |      1.2791 |     0.4255 |      0.4270 |     0.4264 |     0.4255 |     0.4266 |     0.4266 |
|             Energy [J] STAT            |     2574144 |          0 |     2574144 |     858048 |          0 |          0 |          0 |
|             Power [W] STAT             |    184.1239 |          0 |    184.1239 |    61.3746 |          0 |          0 |          0 |
|          Energy DRAM [J] STAT          | 100095.0788 |          0 | 100095.0788 | 33365.0263 |          0 |          0 |          0 |
|           Power DRAM [W] STAT          |      7.1596 |          0 |      7.1596 |     2.3865 |          0 |          0 |          0 |
|            DP [MFLOP/s] STAT           |   3517.4822 |  1172.4897 |   1172.4968 |  1172.4941 |  1172.4897 |  1172.4957 |  1172.4957 |
|          AVX DP [MFLOP/s] STAT         |      4.0092 |     1.3364 |      1.3364 |     1.3364 |     1.3364 |     1.3364 |     1.3364 |
|          Packed [MUOPS/s] STAT         |      0.5013 |     0.1671 |      0.1671 |     0.1671 |     0.1671 |     0.1671 |     0.1671 |
|          Scalar [MUOPS/s] STAT         |   3513.4730 |  1171.1533 |   1171.1604 |  1171.1577 |  1171.1533 |  1171.1593 |  1171.1593 |
|  Memory read bandwidth [MBytes/s] STAT |   1397.1322 |          0 |   1397.1322 |   465.7107 |          0 |          0 |          0 |
|  Memory read data volume [GBytes] STAT |  19532.6069 |          0 |  19532.6069 |  6510.8690 |          0 |          0 |          0 |
| Memory write bandwidth [MBytes/s] STAT |    581.6837 |          0 |    581.6837 |   193.8946 |          0 |          0 |          0 |
| Memory write data volume [GBytes] STAT |   8132.2283 |          0 |   8132.2283 |  2710.7428 |          0 |          0 |          0 |
|    Memory bandwidth [MBytes/s] STAT    |   1978.8159 |          0 |   1978.8159 |   659.6053 |          0 |          0 |          0 |
|    Memory data volume [GBytes] STAT    |  27664.8352 |          0 |  27664.8352 |  9221.6117 |          0 |          0 |          0 |
|       Operational intensity STAT       |      0.5925 |          0 |      0.5925 |     0.1975 |          0 |          0 |          0 |
+----------------------------------------+-------------+------------+-------------+------------+------------+------------+------------+

